782  [Thread-24] INFO  successLogger  - Elful 2 este la 148, 88 in fabrica 1
782  [Thread-23] INFO  successLogger  - Elful 1 este la 162, 211 in fabrica 3
800  [Thread-25] INFO  successLogger  - Elful 3 este la 6, 137 in fabrica 2
813  [Thread-24] INFO  successLogger  - Elful 2 este la 148, 89 in fabrica 1
813  [Thread-23] INFO  successLogger  - Elful 1 este la 162, 212 in fabrica 3
820  [Thread-4] INFO  successLogger  - Elful 4 este la 102, 196 in fabrica 2
820  [Thread-26] INFO  successLogger  - Elful 3 este la 6, 137 in fabrica 2
820  [Thread-26] INFO  successLogger  - Elful 4 este la 102, 197 in fabrica 2
831  [Thread-25] INFO  successLogger  - Elful 3 este la 6, 138 in fabrica 2
831  [Thread-25] INFO  successLogger  - Elful 4 este la 102, 197 in fabrica 2
843  [Thread-24] INFO  successLogger  - Elful 2 este la 148, 90 in fabrica 1
843  [Thread-23] INFO  successLogger  - Elful 1 este la 162, 213 in fabrica 3
851  [Thread-26] INFO  successLogger  - Elful 3 este la 6, 138 in fabrica 2
851  [Thread-26] INFO  successLogger  - Elful 4 este la 102, 198 in fabrica 2
861  [Thread-25] INFO  successLogger  - Elful 3 este la 6, 139 in fabrica 2
861  [Thread-25] INFO  successLogger  - Elful 4 este la 102, 198 in fabrica 2
875  [Thread-24] INFO  successLogger  - Elful 2 este la 148, 91 in fabrica 1
875  [Thread-23] INFO  successLogger  - Elful 1 este la 162, 214 in fabrica 3
883  [Thread-26] INFO  successLogger  - Elful 3 este la 6, 139 in fabrica 2
883  [Thread-26] INFO  successLogger  - Elful 4 este la 102, 199 in fabrica 2
892  [Thread-25] INFO  successLogger  - Elful 3 este la 6, 140 in fabrica 2
892  [Thread-25] INFO  successLogger  - Elful 4 este la 102, 199 in fabrica 2
906  [Thread-24] INFO  successLogger  - Elful 2 este la 148, 92 in fabrica 1
906  [Thread-23] INFO  successLogger  - Elful 1 este la 162, 215 in fabrica 3
913  [Thread-26] INFO  successLogger  - Elful 3 este la 6, 140 in fabrica 2
913  [Thread-26] INFO  successLogger  - Elful 4 este la 101, 199 in fabrica 2
922  [Thread-25] INFO  successLogger  - Elful 3 este la 6, 141 in fabrica 2
922  [Thread-25] INFO  successLogger  - Elful 4 este la 101, 199 in fabrica 2
937  [Thread-23] INFO  successLogger  - Elful 1 este la 162, 216 in fabrica 3
937  [Thread-24] INFO  successLogger  - Elful 2 este la 148, 93 in fabrica 1
944  [Thread-26] INFO  successLogger  - Elful 3 este la 6, 141 in fabrica 2
944  [Thread-26] INFO  successLogger  - Elful 4 este la 100, 199 in fabrica 2
953  [Thread-25] INFO  successLogger  - Elful 3 este la 6, 142 in fabrica 2
953  [Thread-25] INFO  successLogger  - Elful 4 este la 100, 199 in fabrica 2
967  [Thread-24] INFO  successLogger  - Elful 2 este la 148, 94 in fabrica 1
967  [Thread-23] INFO  successLogger  - Elful 1 este la 162, 217 in fabrica 3
974  [Thread-26] INFO  successLogger  - Elful 3 este la 6, 142 in fabrica 2
974  [Thread-26] INFO  successLogger  - Elful 4 este la 99, 199 in fabrica 2
985  [Thread-25] INFO  successLogger  - Elful 3 este la 6, 143 in fabrica 2
985  [Thread-25] INFO  successLogger  - Elful 4 este la 99, 199 in fabrica 2
999  [Thread-23] INFO  successLogger  - Elful 1 este la 162, 218 in fabrica 3
999  [Thread-24] INFO  successLogger  - Elful 2 este la 148, 95 in fabrica 1
1005 [Thread-26] INFO  successLogger  - Elful 3 este la 6, 143 in fabrica 2
1005 [Thread-26] INFO  successLogger  - Elful 4 este la 98, 199 in fabrica 2
1016 [Thread-25] INFO  successLogger  - Elful 3 este la 6, 144 in fabrica 2
1016 [Thread-25] INFO  successLogger  - Elful 4 este la 98, 199 in fabrica 2
1030 [Thread-24] INFO  successLogger  - Elful 2 este la 148, 96 in fabrica 1
1030 [Thread-23] INFO  successLogger  - Elful 1 este la 162, 219 in fabrica 3
1036 [Thread-26] INFO  successLogger  - Elful 3 este la 6, 144 in fabrica 2
1036 [Thread-26] INFO  successLogger  - Elful 4 este la 97, 199 in fabrica 2
1048 [Thread-25] INFO  successLogger  - Elful 3 este la 6, 145 in fabrica 2
1048 [Thread-25] INFO  successLogger  - Elful 4 este la 97, 199 in fabrica 2
1061 [Thread-6] INFO  successLogger  - Elful 5 este la 132, 90 in fabrica 3
1061 [Thread-27] INFO  successLogger  - Elful 1 este la 162, 219 in fabrica 3
1061 [Thread-27] INFO  successLogger  - Elful 5 este la 132, 91 in fabrica 3
1062 [Thread-23] INFO  successLogger  - Elful 1 este la 162, 220 in fabrica 3
1062 [Thread-23] INFO  successLogger  - Elful 5 este la 132, 91 in fabrica 3
1062 [Thread-24] INFO  successLogger  - Elful 2 este la 148, 97 in fabrica 1
1066 [Thread-26] INFO  successLogger  - Elful 3 este la 6, 145 in fabrica 2
1066 [Thread-26] INFO  successLogger  - Elful 4 este la 96, 199 in fabrica 2
1079 [Thread-25] INFO  successLogger  - Elful 3 este la 6, 146 in fabrica 2
1079 [Thread-25] INFO  successLogger  - Elful 4 este la 96, 199 in fabrica 2
1092 [Thread-27] INFO  successLogger  - Elful 1 este la 162, 220 in fabrica 3
1092 [Thread-27] INFO  successLogger  - Elful 5 este la 132, 92 in fabrica 3
1094 [Thread-24] INFO  successLogger  - Elful 2 este la 148, 98 in fabrica 1
1094 [Thread-23] INFO  successLogger  - Elful 1 este la 162, 221 in fabrica 3
1094 [Thread-23] INFO  successLogger  - Elful 5 este la 132, 92 in fabrica 3
1098 [Thread-26] INFO  successLogger  - Elful 3 este la 6, 146 in fabrica 2
1098 [Thread-26] INFO  successLogger  - Elful 4 este la 95, 199 in fabrica 2
1110 [Thread-25] INFO  successLogger  - Elful 3 este la 6, 147 in fabrica 2
1110 [Thread-25] INFO  successLogger  - Elful 4 este la 95, 199 in fabrica 2
1124 [Thread-27] INFO  successLogger  - Elful 1 este la 162, 221 in fabrica 3
1124 [Thread-27] INFO  successLogger  - Elful 5 este la 132, 93 in fabrica 3
1126 [Thread-24] INFO  successLogger  - Elful 2 este la 148, 99 in fabrica 1
1126 [Thread-23] INFO  successLogger  - Elful 1 este la 162, 222 in fabrica 3
1126 [Thread-23] INFO  successLogger  - Elful 5 este la 132, 93 in fabrica 3
1128 [Thread-26] INFO  successLogger  - Elful 3 este la 6, 147 in fabrica 2
1128 [Thread-26] INFO  successLogger  - Elful 4 este la 94, 199 in fabrica 2
1140 [Thread-25] INFO  successLogger  - Elful 3 este la 6, 148 in fabrica 2
1140 [Thread-25] INFO  successLogger  - Elful 4 este la 94, 199 in fabrica 2
1156 [Thread-24] INFO  successLogger  - Elful 2 este la 148, 100 in fabrica 1
1156 [Thread-27] INFO  successLogger  - Elful 1 este la 162, 222 in fabrica 3
1156 [Thread-27] INFO  successLogger  - Elful 5 este la 132, 94 in fabrica 3
1156 [Thread-23] INFO  successLogger  - Elful 1 este la 162, 223 in fabrica 3
1156 [Thread-23] INFO  successLogger  - Elful 5 este la 132, 94 in fabrica 3
